Team,Season_Start,Season_End,Rk,Player,Salary
New York Knicks,1990,1991,3,Charles Oakley,"$1,050,000"
New York Knicks,1990,1991,4,Kiki Vandeweghe,"$1,025,000"
New York Knicks,1990,1991,5,Maurice Cheeks,"$1,000,000"
New York Knicks,1990,1991,6,Kenny Walker,"$875,000"
New York Knicks,1990,1991,7,Trent Tucker,"$835,000"
New York Knicks,1990,1991,8,Gerald Wilkins,"$725,000"
New York Knicks,1990,1991,9,Jerrod Mustaf,"$565,000"
New York Knicks,1990,1991,10,Eddie Lee Wilkins,"$400,000"
New York Knicks,1990,1991,11,Brian Quinnett,"$360,000"
New York Knicks,1990,1991,12,Greg Grant,"$300,000"
New York Knicks,1990,1991,13,John Starks,"$120,000"
New York Knicks,1991,1992,1,Patrick Ewing,"$3,139,000"
New York Knicks,1991,1992,2,Xavier McDaniel,"$1,625,000"
New York Knicks,1991,1992,3,Mark Jackson,"$1,250,000"
New York Knicks,1991,1992,4,Charles Oakley,"$1,050,000"
New York Knicks,1991,1992,5,Kiki Vandeweghe,"$1,020,000"
New York Knicks,1991,1992,6,Greg Anthony,"$865,000"
New York Knicks,1991,1992,7,Tim McCormick,"$825,000"
New York Knicks,1991,1992,8,Gerald Wilkins,"$795,000"
New York Knicks,1991,1992,9,Stuart Gray,"$520,000"
New York Knicks,1991,1992,10,Brian Quinnett,"$450,000"
New York Knicks,1991,1992,11,John Starks,"$400,000"
New York Knicks,1991,1992,12,Anthony Mason,"$210,000"
New York Knicks,1991,1992,13,Patrick Eddie,"$130,000"
New York Knicks,1991,1992,14,Kennard Winchester,"$120,000"
New York Knicks,1992,1993,1,Patrick Ewing,"$3,300,000"
New York Knicks,1992,1993,2,Rolando Blackman,"$1,500,000"
New York Knicks,1992,1993,3,Tony Campbell,"$1,383,000"
New York Knicks,1992,1993,4,Charles Smith,"$1,250,000"
New York Knicks,1992,1993,5,Greg Anthony,"$1,067,000"
New York Knicks,1992,1993,6,Charles Oakley,"$1,050,000"
New York Knicks,1992,1993,7,Doc Rivers,"$895,000"
New York Knicks,1992,1993,8,Bo Kimble,"$865,000"
New York Knicks,1992,1993,9,Tim McCormick,"$660,000"
New York Knicks,1992,1993,10,John Starks,"$600,000"
New York Knicks,1992,1993,11,Hubert Davis,"$588,000"
New York Knicks,1992,1993,12,Herb Williams,"$430,000"
New York Knicks,1992,1993,13,Anthony Mason,"$273,000"
New York Knicks,1992,1993,14,Eric Anderson,"$140,000"
New York Knicks,1993,1994,1,Patrick Ewing,"$3,825,000"
New York Knicks,1993,1994,2,Charles Smith,"$2,557,000"
New York Knicks,1993,1994,3,Rolando Blackman,"$1,995,000"
New York Knicks,1993,1994,4,Charles Oakley,"$1,950,000"
New York Knicks,1993,1994,5,Derek Harper,"$1,927,000"
New York Knicks,1993,1994,6,Herb Williams,"$1,600,000"
New York Knicks,1993,1994,7,Greg Anthony,"$1,269,000"
New York Knicks,1993,1994,8,Bo Kimble,"$1,150,000"
New York Knicks,1993,1994,9,John Starks,"$1,112,000"
New York Knicks,1993,1994,10,Doc Rivers,"$1,110,000"
New York Knicks,1993,1994,11,Anthony Mason,"$1,100,000"
New York Knicks,1993,1994,12,Tim McCormick,"$850,000"
New York Knicks,1993,1994,13,Hubert Davis,"$764,000"
New York Knicks,1993,1994,14,Anthony Bonner,"$650,000"
New York Knicks,1993,1994,15,Eric Anderson,"$250,000"
New York Knicks,1994,1995,1,Patrick Ewing,"$4,486,700"
New York Knicks,1994,1995,2,Charles Smith,"$2,857,000"
New York Knicks,1994,1995,3,Derek Harper,"$2,382,700"
New York Knicks,1994,1995,4,Charles Oakley,"$2,200,000"
New York Knicks,1994,1995,5,Greg Anthony,"$1,471,000"
New York Knicks,1994,1995,6,Bo Kimble,"$1,435,000"
New York Knicks,1994,1995,7,Doc Rivers,"$1,405,000"
New York Knicks,1994,1995,8,John Starks,"$1,362,500"
New York Knicks,1994,1995,9,Rolando Blackman,"$1,340,000"
New York Knicks,1994,1995,10,Doug Christie,"$1,244,000"
New York Knicks,1994,1995,11,Anthony Mason,"$1,200,000"
New York Knicks,1994,1995,12,Herb Williams,"$1,000,000"
New York Knicks,1994,1995,13,Hubert Davis,"$940,000"
New York Knicks,1994,1995,14,Anthony Bonner,"$845,000"
New York Knicks,1994,1995,15,Monty Williams,"$650,000"
New York Knicks,1994,1995,16,Charlie Ward,"$555,000"
New York Knicks,1994,1995,17,Tim McCormick,"$225,000"
New York Knicks,1994,1995,18,Ron Grandison,"$150,000"
New York Knicks,1995,1996,1,Patrick Ewing,"$18,724,000"
New York Knicks,1995,1996,2,Anthony Mason,"$3,472,000"
New York Knicks,1995,1996,3,Charles Smith,"$3,357,000"
New York Knicks,1995,1996,4,Derek Harper,"$2,837,000"
New York Knicks,1995,1996,5,Charles Oakley,"$2,400,000"
New York Knicks,1995,1996,6,John Starks,"$1,613,000"
New York Knicks,1995,1996,7,Doug Christie,"$1,466,000"
New York Knicks,1995,1996,8,Herb Williams,"$1,300,000"
New York Knicks,1995,1996,9,Hubert Davis,"$1,116,000"
New York Knicks,1995,1996,10,Monty Williams,"$845,000"
New York Knicks,1995,1996,11,Charlie Ward,"$722,000"
New York Knicks,1995,1996,12,Gary Grant,"$500,000"
New York Knicks,1995,1996,13,Anthony Tucker,"$225,000"
New York Knicks,1996,1997,1,Larry Johnson,"$5,004,000"
New York Knicks,1996,1997,2,Allan Houston,"$5,000,000"
New York Knicks,1996,1997,3,Patrick Ewing,"$3,000,000"
New York Knicks,1996,1997,4,Chris Childs,"$2,600,000"
New York Knicks,1996,1997,5,Charles Oakley,"$2,600,000"
New York Knicks,1996,1997,6,John Starks,"$1,913,000"
New York Knicks,1996,1997,7,Buck Williams,"$1,193,000"
New York Knicks,1996,1997,8,Charlie Ward,"$888,000"
New York Knicks,1996,1997,9,John Wallace,"$785,000"
New York Knicks,1996,1997,10,Herb Williams,"$757,000"
New York Knicks,1996,1997,11,Walter McCarty,"$750,000"
New York Knicks,1996,1997,12,Dontae' Jones,"$691,000"
New York Knicks,1996,1997,13,Scott Brooks,"$247,500"
New York Knicks,1996,1997,14,Chris Jent,"$247,500"
New York Knicks,1996,1997,15,Eric Leckner,"$247,500"
New York Knicks,1997,1998,1,Patrick Ewing,"$20,500,000"
New York Knicks,1997,1998,2,Larry Johnson,"$8,460,714"
New York Knicks,1997,1998,3,Allan Houston,"$6,000,000"
New York Knicks,1997,1998,4,John Starks,"$5,112,500"
New York Knicks,1997,1998,5,Chris Childs,"$3,120,000"
New York Knicks,1997,1998,6,Chris Mills,"$3,000,000"
New York Knicks,1997,1998,7,Charles Oakley,"$2,850,000"
New York Knicks,1997,1998,8,Buck Williams,"$1,431,000"
New York Knicks,1997,1998,9,Chris Dudley,"$1,135,000"
New York Knicks,1997,1998,10,Charlie Ward,"$1,054,500"
New York Knicks,1997,1998,11,Herb Williams,"$766,667"
New York Knicks,1997,1998,12,Ron Grandison,"$272,250"
New York Knicks,1997,1998,13,Pete Myers,"$272,250"
New York Knicks,1998,1999,1,Patrick Ewing,"$18,500,000"
New York Knicks,1998,1999,2,Larry Johnson,"$10,186,000"
New York Knicks,1998,1999,3,Latrell Sprewell,"$8,300,000"
New York Knicks,1998,1999,4,Allan Houston,"$7,000,000"
New York Knicks,1998,1999,5,Chris Childs,"$3,640,000"
New York Knicks,1998,1999,6,Marcus Camby,"$3,164,000"
New York Knicks,1998,1999,7,Kurt Thomas,"$1,750,000"
New York Knicks,1998,1999,8,Buck Williams,"$1,670,000"
New York Knicks,1998,1999,9,Charlie Ward,"$1,221,000"
New York Knicks,1998,1999,10,Dennis Scott,"$1,000,000"
New York Knicks,1998,1999,11,Herb Williams,"$1,000,000"
New York Knicks,1998,1999,12,David Wingate,"$1,000,000"
New York Knicks,1998,1999,13,Mirsad Turkcan,"$739,400"
New York Knicks,1998,1999,14,Ben Davis,"$425,000"
New York Knicks,1998,1999,15,Rick Brunson,"$350,000"
New York Knicks,1999,2000,1,Patrick Ewing,"$15,000,000"
New York Knicks,1999,2000,2,Larry Johnson,"$11,910,714"
New York Knicks,1999,2000,3,Latrell Sprewell,"$9,000,000"
New York Knicks,1999,2000,4,Allan Houston,"$8,000,000"
New York Knicks,1999,2000,5,Chris Dudley,"$7,100,000"
New York Knicks,1999,2000,6,Marcus Camby,"$5,250,000"
New York Knicks,1999,2000,7,Charlie Ward,"$4,540,000"
New York Knicks,1999,2000,8,Chris Childs,"$4,160,000"
New York Knicks,1999,2000,9,John Wallace,"$2,000,000"
New York Knicks,1999,2000,10,Kurt Thomas,"$1,925,000"
New York Knicks,1999,2000,11,Frederic Weis,"$947,200"
New York Knicks,1999,2000,12,Mirsad Turkcan,"$830,745"
New York Knicks,1999,2000,13,Andrew Lang,"$510,000"
New York Knicks,1999,2000,14,David Wingate,"$510,000"
New York Knicks,1999,2000,15,Rick Brunson,"$485,000"
New York Knicks,1999,2000,16,DeMarco Johnson,"$111,871"
New York Knicks,1999,2000,17,Jimmy Oliver,"$7,471"
New York Knicks,2000,2001,1,Larry Johnson,"$11,000,000"
New York Knicks,2000,2001,2,Latrell Sprewell,"$10,125,000"
New York Knicks,2000,2001,3,Allan Houston,"$9,000,000"
New York Knicks,2000,2001,4,Glen Rice,"$7,578,900"
New York Knicks,2000,2001,5,Marcus Camby,"$5,750,000"
New York Knicks,2000,2001,6,Luc Longley,"$5,750,000"
New York Knicks,2000,2001,7,Charlie Ward,"$5,040,000"
New York Knicks,2000,2001,8,Chris Childs,"$4,680,000"
New York Knicks,2000,2001,9,Kurt Thomas,"$3,680,000"
New York Knicks,2000,2001,10,Travis Knight,"$3,200,000"
New York Knicks,2000,2001,11,Erick Strickland,"$2,560,000"
New York Knicks,2000,2001,12,Vernon Maxwell,"$1,570,000"
New York Knicks,2000,2001,13,Mirsad Turkcan,"$1,069,400"
New York Knicks,2000,2001,14,Felton Spencer,"$1,000,000"
New York Knicks,2000,2001,15,Rick Brunson,"$523,500"
New York Knicks,2000,2001,16,Lazero Borrell,"$423,500"
New York Knicks,2000,2001,17,Jonathan Kerner,"$423,500"
New York Knicks,2000,2001,18,Pete Mickeal,"$316,969"
New York Knicks,2000,2001,19,Lavor Postell,"$316,969"
New York Knicks,2001,2002,1,Allan Houston,"$12,750,000"
New York Knicks,2001,2002,2,Larry Johnson,"$11,335,714"
New York Knicks,2001,2002,3,Latrell Sprewell,"$11,250,000"
New York Knicks,2001,2002,4,Marcus Camby,"$7,300,000"
New York Knicks,2001,2002,5,Luc Longley,"$6,325,000"
New York Knicks,2001,2002,6,Shandon Anderson,"$5,500,000"
New York Knicks,2001,2002,7,Charlie Ward,"$5,110,000"
New York Knicks,2001,2002,8,Howard Eisley,"$4,781,250"
New York Knicks,2001,2002,9,Clarence Weatherspoon,"$4,638,000"
New York Knicks,2001,2002,10,Kurt Thomas,"$4,413,375"
New York Knicks,2001,2002,11,Mark Jackson,"$3,860,000"
New York Knicks,2001,2002,12,Travis Knight,"$3,600,000"
New York Knicks,2001,2002,13,Othella Harrington,"$2,475,000"
New York Knicks,2001,2002,14,Felton Spencer,"$1,000,000"
New York Knicks,2001,2002,15,Larry Robinson,"$715,850"
New York Knicks,2001,2002,16,Vernon Maxwell,"$473,000"
New York Knicks,2001,2002,17,Lavor Postell,"$465,850"
New York Knicks,2002,2003,1,Allan Houston,"$14,343,750"
New York Knicks,2002,2003,2,Antonio McDyess,"$12,600,000"
New York Knicks,2002,2003,3,Latrell Sprewell,"$12,375,000"
New York Knicks,2002,2003,4,Larry Johnson,"$9,610,714"
New York Knicks,2002,2003,5,Luc Longley,"$6,900,000"
New York Knicks,2002,2003,6,Shandon Anderson,"$6,100,000"
New York Knicks,2002,2003,7,Charlie Ward,"$5,570,000"
New York Knicks,2002,2003,8,Howard Eisley,"$5,312,500"
New York Knicks,2002,2003,9,Clarence Weatherspoon,"$4,991,800"
New York Knicks,2002,2003,10,Kurt Thomas,"$4,903,750"
New York Knicks,2002,2003,11,Travis Knight,"$4,000,000"
New York Knicks,2002,2003,12,Othella Harrington,"$2,700,000"
New York Knicks,2002,2003,13,Michael Doleac,"$1,400,000"
New York Knicks,2002,2003,14,Frank Williams,"$832,560"
New York Knicks,2002,2003,15,Mark Pope,"$637,435"
New York Knicks,2002,2003,16,Lee Nailon,"$587,435"
New York Knicks,2002,2003,17,Lavor Postell,"$587,435"
New York Knicks,2003,2004,1,Allan Houston,"$15,937,500"
New York Knicks,2003,2004,2,Antonio McDyess,"$13,500,000"
New York Knicks,2003,2004,3,Keith Van Horn,"$13,279,750"
New York Knicks,2003,2004,4,Shandon Anderson,"$6,700,000"
New York Knicks,2003,2004,5,Charlie Ward,"$6,030,000"
New York Knicks,2003,2004,6,Howard Eisley,"$5,843,750"
New York Knicks,2003,2004,7,Kurt Thomas,"$5,394,125"
New York Knicks,2003,2004,8,Travis Knight,"$4,402,500"
New York Knicks,2003,2004,9,Dikembe Mutombo,"$4,087,667"
New York Knicks,2003,2004,10,Moochie Norris,"$3,500,000"
New York Knicks,2003,2004,11,Othella Harrington,"$2,925,000"
New York Knicks,2003,2004,12,John Amaechi,"$2,610,000"
New York Knicks,2003,2004,13,Mike Sweetney,"$1,840,800"
New York Knicks,2003,2004,14,Michael Doleac,"$1,540,000"
New York Knicks,2003,2004,15,Frank Williams,"$894,960"
New York Knicks,2003,2004,16,Maciej Lampe,"$829,000"
New York Knicks,2003,2004,17,Slavko Vranes,"$129,768"
New York Knicks,2004,2005,1,Allan Houston,"$17,531,250"
New York Knicks,2004,2005,2,Anfernee Hardaway,"$14,625,000"
New York Knicks,2004,2005,3,Stephon Marbury,"$14,625,000"
New York Knicks,2004,2005,4,Tim Thomas,"$12,900,000"
New York Knicks,2004,2005,5,Shandon Anderson,"$7,300,000"
New York Knicks,2004,2005,6,Jerome Williams,"$6,187,500"
New York Knicks,2004,2005,7,Kurt Thomas,"$5,884,500"
New York Knicks,2004,2005,8,Jamal Crawford,"$5,760,000"
New York Knicks,2004,2005,9,Nazr Mohammed,"$5,250,000"
New York Knicks,2004,2005,10,Moochie Norris,"$3,850,000"
New York Knicks,2004,2005,11,Vin Baker,"$3,500,000"
New York Knicks,2004,2005,12,Mike Sweetney,"$1,978,920"
New York Knicks,2004,2005,13,John Amaechi,"$1,200,000"
New York Knicks,2004,2005,14,Bruno Sundov,"$870,046"
New York Knicks,2004,2005,15,Jamison Brewer,"$720,046"
New York Knicks,2004,2005,16,Trevor Ariza,"$385,277"
New York Knicks,2005,2006,1,Allan Houston,"$19,125,000"
New York Knicks,2005,2006,2,Stephon Marbury,"$16,453,125"
New York Knicks,2005,2006,3,Anfernee Hardaway,"$15,750,000"
New York Knicks,2005,2006,4,Antonio Davis,"$13,925,000"
New York Knicks,2005,2006,5,Maurice Taylor,"$9,100,000"
New York Knicks,2005,2006,6,Shandon Anderson,"$7,900,000"
New York Knicks,2005,2006,7,Eddy Curry,"$7,390,000"
New York Knicks,2005,2006,8,Quentin Richardson,"$6,940,000"
New York Knicks,2005,2006,9,Jerome Williams,"$6,620,063"
New York Knicks,2005,2006,10,Jamal Crawford,"$6,480,000"
New York Knicks,2005,2006,11,Malik Rose,"$6,008,750"
New York Knicks,2005,2006,12,Jerome James,"$5,000,000"
New York Knicks,2005,2006,13,Channing Frye,"$2,162,880"
New York Knicks,2005,2006,14,Nate Robinson,"$1,102,680"
New York Knicks,2005,2006,15,David Lee,"$861,360"
New York Knicks,2005,2006,16,Trevor Ariza,"$682,051"
New York Knicks,2005,2006,17,Qyntel Woods,"$599,834"
New York Knicks,2005,2006,18,Jackie Butler,"$398,762"
New York Knicks,2005,2006,19,Matt Barnes,"$131,593"
New York Knicks,2006,2007,1,Stephon Marbury,"$17,184,375"
New York Knicks,2006,2007,2,Steve Francis,"$15,070,000"
New York Knicks,2006,2007,3,Jalen Rose,"$14,601,500"
New York Knicks,2006,2007,4,Eddy Curry,"$8,171,103"
New York Knicks,2006,2007,5,Quentin Richardson,"$7,525,500"
New York Knicks,2006,2007,6,Malik Rose,"$7,525,397"
New York Knicks,2006,2007,7,Maurice Taylor,"$7,500,000"
New York Knicks,2006,2007,8,Shandon Anderson,"$7,244,726"
New York Knicks,2006,2007,9,Jamal Crawford,"$7,200,000"
New York Knicks,2006,2007,10,Jerome Williams,"$7,014,400"
New York Knicks,2006,2007,11,Jerome James,"$5,400,000"
New York Knicks,2006,2007,12,Jared Jeffries,"$5,215,000"
New York Knicks,2006,2007,13,Channing Frye,"$2,325,000"
New York Knicks,2006,2007,14,Renaldo Balkman,"$1,191,240"
New York Knicks,2006,2007,15,Nate Robinson,"$1,185,480"
New York Knicks,2006,2007,16,Kelvin Cato,"$1,071,225"
New York Knicks,2006,2007,17,David Lee,"$926,040"
New York Knicks,2006,2007,18,Mardy Collins,"$899,880"
New York Knicks,2006,2007,19,Paul Miller,"$100,000"
New York Knicks,2007,2008,1,Stephon Marbury,"$19,012,500"
New York Knicks,2007,2008,2,Zach Randolph,"$13,333,333"
New York Knicks,2007,2008,3,Eddy Curry,"$8,947,543"
New York Knicks,2007,2008,4,Quentin Richardson,"$8,105,500"
New York Knicks,2007,2008,5,Jamal Crawford,"$7,920,000"
New York Knicks,2007,2008,6,Jerome Williams,"$7,639,400"
New York Knicks,2007,2008,7,Malik Rose,"$7,101,250"
New York Knicks,2007,2008,8,Jerome James,"$5,800,000"
New York Knicks,2007,2008,9,Jared Jeffries,"$5,632,200"
New York Knicks,2007,2008,10,Fred Jones,"$3,300,000"
New York Knicks,2007,2008,11,Dan Dickau,"$2,990,028"
New York Knicks,2007,2008,12,Renaldo Balkman,"$1,280,640"
New York Knicks,2007,2008,13,Nate Robinson,"$1,268,160"
New York Knicks,2007,2008,14,Wilson Chandler,"$1,091,640"
New York Knicks,2007,2008,15,David Lee,"$990,600"
New York Knicks,2007,2008,16,Mardy Collins,"$967,320"
New York Knicks,2007,2008,17,Randolph Morris,"$810,000"
New York Knicks,2008,2009,1,Stephon Marbury,"$20,840,625"
New York Knicks,2008,2009,2,Larry Hughes,"$12,827,676"
New York Knicks,2008,2009,3,Eddy Curry,"$9,723,983"
New York Knicks,2008,2009,4,Al Harrington,"$9,226,250"
New York Knicks,2008,2009,5,Cuttino Mobley,"$9,100,000"
New York Knicks,2008,2009,6,Quentin Richardson,"$8,685,500"
New York Knicks,2008,2009,7,Chris Wilcox,"$6,750,000"
New York Knicks,2008,2009,8,Jared Jeffries,"$6,049,400"
New York Knicks,2008,2009,9,Chris Duhon,"$5,585,000"
New York Knicks,2008,2009,10,Danilo Gallinari,"$2,873,520"
New York Knicks,2008,2009,11,Nate Robinson,"$2,020,179"
New York Knicks,2008,2009,12,David Lee,"$1,788,033"
New York Knicks,2008,2009,13,Wilson Chandler,"$1,173,480"
New York Knicks,2009,2010,1,Tracy McGrady,"$23,239,562"
New York Knicks,2009,2010,2,Eddy Curry,"$10,500,423"
New York Knicks,2009,2010,3,Al Harrington,"$10,026,875"
New York Knicks,2009,2010,4,Cuttino Mobley,"$9,500,000"
New York Knicks,2009,2010,5,David Lee,"$7,000,000"
New York Knicks,2009,2010,6,Brian Cardinal,"$6,750,000"
New York Knicks,2009,2010,7,Chris Duhon,"$6,031,800"
New York Knicks,2009,2010,8,Danilo Gallinari,"$3,089,040"
New York Knicks,2009,2010,9,Eddie House,"$2,862,000"
New York Knicks,2009,2010,10,Sergio Rodriguez,"$1,892,035"
New York Knicks,2009,2010,11,Wilson Chandler,"$1,255,440"
New York Knicks,2009,2010,12,J.R. Giddens,"$1,028,880"
New York Knicks,2009,2010,13,Toney Douglas,"$996,240"
New York Knicks,2009,2010,14,Jonathan Bender,"$801,361"
New York Knicks,2009,2010,15,Bill Walker,"$736,420"
New York Knicks,2010,2011,1,Carmelo Anthony,"$17,149,243"
New York Knicks,2010,2011,2,Amar'e Stoudemire,"$16,486,611"
New York Knicks,2010,2011,3,Chauncey Billups,"$13,150,000"
New York Knicks,2010,2011,4,Ronny Turiaf,"$4,000,000"
New York Knicks,2010,2011,5,Corey Brewer,"$3,703,472"
New York Knicks,2010,2011,6,Kelenna Azubuike,"$3,300,000"
New York Knicks,2010,2011,7,Renaldo Balkman,"$1,675,000"
New York Knicks,2010,2011,8,Roger Mason,"$1,400,000"
New York Knicks,2010,2011,9,Anthony Carter,"$1,352,181"
New York Knicks,2010,2011,10,Toney Douglas,"$1,071,000"
New York Knicks,2010,2011,11,Shelden Williams,"$915,852"
New York Knicks,2010,2011,12,Shawne Williams,"$885,210"
New York Knicks,2010,2011,13,Bill Walker,"$854,389"
New York Knicks,2010,2011,14,Andy Rautins,"$600,000"
New York Knicks,2010,2011,15,Landry Fields,"$473,604"
New York Knicks,2011,2012,1,Carmelo Anthony,"$18,518,574"
New York Knicks,2011,2012,2,Amar'e Stoudemire,"$18,217,705"
New York Knicks,2011,2012,3,Tyson Chandler,"$13,107,837"
New York Knicks,2011,2012,4,Chauncey Billups,"$12,199,968"
New York Knicks,2011,2012,5,J.R. Smith,"$2,382,353"
New York Knicks,2011,2012,6,Renaldo Balkman,"$1,675,000"
New York Knicks,2011,2012,7,Iman Shumpert,"$1,563,120"
New York Knicks,2011,2012,8,Baron Davis,"$1,352,181"
New York Knicks,2011,2012,9,Mike Bibby,"$1,352,181"
New York Knicks,2011,2012,10,Jared Jeffries,"$1,229,255"
New York Knicks,2011,2012,11,Toney Douglas,"$1,145,640"
New York Knicks,2011,2012,12,Steve Novak,"$992,680"
New York Knicks,2011,2012,13,Landry Fields,"$762,195"
New York Knicks,2011,2012,14,Jeremy Lin,"$762,195"
New York Knicks,2011,2012,15,Josh Harrellson,"$473,604"
New York Knicks,2011,2012,16,Jerome Jordan,"$473,604"
New York Knicks,2012,2013,1,Amar'e Stoudemire,"$19,948,799"
New York Knicks,2012,2013,2,Carmelo Anthony,"$19,450,000"
New York Knicks,2012,2013,3,Tyson Chandler,"$13,604,188"
New York Knicks,2012,2013,4,Marcus Camby,"$4,590,338"
New York Knicks,2012,2013,5,Steve Novak,"$4,054,055"
New York Knicks,2012,2013,6,Raymond Felton,"$3,480,453"
New York Knicks,2012,2013,7,Jason Kidd,"$3,090,000"
New York Knicks,2012,2013,8,J.R. Smith,"$2,806,452"
New York Knicks,2012,2013,9,Iman Shumpert,"$1,680,360"
New York Knicks,2012,2013,10,Renaldo Balkman,"$1,675,000"
New York Knicks,2012,2013,11,Rasheed Wallace,"$1,352,181"
New York Knicks,2012,2013,12,James White,"$854,389"
New York Knicks,2012,2013,13,Chris Copeland,"$473,604"
New York Knicks,2012,2013,14,Pablo Prigioni,"$473,604"
New York Knicks,2012,2013,15,Kenyon Martin,"$437,470"
New York Knicks,2013,2014,1,Carmelo Anthony,"$22,407,474"
New York Knicks,2013,2014,2,Amar'e Stoudemire,"$21,679,893"
New York Knicks,2013,2014,3,Tyson Chandler,"$14,100,538"
New York Knicks,2013,2014,4,Andrea Bargnani,"$11,862,500"
New York Knicks,2013,2014,5,J.R. Smith,"$5,565,000"
New York Knicks,2013,2014,6,Raymond Felton,"$3,637,073"
New York Knicks,2013,2014,7,Iman Shumpert,"$1,703,760"
New York Knicks,2013,2014,8,Pablo Prigioni,"$1,591,350"
New York Knicks,2013,2014,9,Metta World Peace,"$1,590,000"
New York Knicks,2013,2014,10,Kenyon Martin,"$1,399,507"
New York Knicks,2013,2014,11,Beno Udrih,"$1,272,279"
New York Knicks,2013,2014,12,Tim Hardaway,"$1,196,760"
New York Knicks,2013,2014,13,Jeremy Tyler,"$884,293"
New York Knicks,2014,2015,1,Amar'e Stoudemire,"$23,410,988"
New York Knicks,2014,2015,2,Carmelo Anthony,"$22,458,000"
New York Knicks,2014,2015,3,Andrea Bargnani,"$11,500,000"
New York Knicks,2014,2015,4,Jose Calderon,"$7,097,191"
New York Knicks,2014,2015,5,Samuel Dalembert,"$3,867,282"
New York Knicks,2014,2015,6,Alexey Shved,"$3,282,056"
New York Knicks,2014,2015,7,Jason Smith,"$3,278,000"
New York Knicks,2014,2015,8,Shane Larkin,"$1,606,080"
